,Breach Type Description_Both,Breach Type Description_Electronic,Breach Type Description_Paper,Breach Type Description_Undefined,Date Reported To OCA,Organization Name,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen,Organization Categories
9983,0.0,0.0,1.0,0.0,2016-09-07,Bristol County Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
9984,0.0,1.0,0.0,0.0,2016-09-07,Bristol County Savings Bank,False,2.0,False,False,False,True,False,False,False,Finance
9985,0.0,1.0,0.0,0.0,2016-09-07,Bristol County Savings Bank,False,2.0,False,False,False,True,False,False,False,Finance
9986,0.0,1.0,0.0,0.0,2016-09-07,Bristol County Savings Bank,False,2.0,False,False,False,True,False,False,False,Finance
9987,0.0,1.0,0.0,0.0,2016-09-07,Bristol County Savings Bank,False,22.0,False,False,False,True,False,False,False,Finance
9988,0.0,1.0,0.0,0.0,2016-09-07,Bristol County Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
9989,0.0,1.0,0.0,0.0,2016-09-08,"University Gastroenterology, Inc.",True,41.0,True,False,False,False,True,False,False,Corporation
9990,0.0,1.0,0.0,0.0,2016-09-08,"American Express Travel Related Services Company, Inc.",False,41.0,False,False,False,True,False,False,False,Technology
9991,0.0,1.0,0.0,0.0,2016-09-08,Watertown Savings Bank,False,33.0,False,False,False,True,False,False,False,Finance
9992,0.0,1.0,0.0,0.0,2016-09-08,American Express Travel Related Services Company,False,10.0,False,False,False,True,False,False,False,Technology
9993,0.0,1.0,0.0,0.0,2016-09-08,"Metabolon, Inc.",True,6.0,True,False,False,False,False,False,False,Corporation
9994,0.0,1.0,0.0,0.0,2016-09-08,Salem Five,False,10.0,False,False,False,True,False,False,False,Finance
9995,0.0,1.0,0.0,0.0,2016-09-08,Spaulding Rehabilitation Hospital,True,1.0,False,False,True,False,True,False,False,Other
9996,0.0,0.0,1.0,0.0,2016-09-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
9997,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,4.0,False,False,False,True,False,False,False,Finance
9998,0.0,0.0,1.0,0.0,2016-09-08,Eastern Bank,False,3.0,False,False,False,True,False,False,False,Finance
9999,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
10000,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,10.0,False,False,False,True,False,False,False,Finance
10001,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
10002,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,10.0,False,False,False,True,False,False,False,Finance
10003,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
10004,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
10005,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,37.0,False,False,False,True,False,False,False,Finance
10006,0.0,0.0,1.0,0.0,2016-09-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
10007,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,3.0,False,False,False,True,False,False,False,Finance
10008,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,2.0,False,False,False,True,False,False,False,Finance
10009,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
10010,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,5.0,False,False,False,True,False,False,False,Finance
10011,0.0,1.0,0.0,0.0,2016-09-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
10012,1.0,0.0,0.0,0.0,2016-09-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
10013,0.0,1.0,0.0,0.0,2016-09-09,Eagle Bank,False,1.0,False,False,False,True,False,False,False,Finance
10014,0.0,0.0,1.0,0.0,2016-09-09,"EBSCO Industries, Inc.",True,4.0,False,False,False,True,True,False,False,Corporation
10015,0.0,0.0,1.0,0.0,2016-09-09,"IAP Worldwide Services, Inc.",True,9.0,True,True,True,False,True,False,False,Corporation
10016,0.0,1.0,0.0,0.0,2016-09-09,Rebecca Minkoff,True,41.0,False,False,False,True,False,False,False,Technology
10017,0.0,0.0,1.0,0.0,2016-09-09,Pilgrim Bank,False,6.0,False,False,False,True,False,False,False,Finance
10018,0.0,0.0,1.0,0.0,2016-09-09,Ligris + Associates PC,True,2.0,True,True,False,False,True,False,False,Other
10019,0.0,1.0,0.0,0.0,2016-09-09,Citibank Private Bank,True,1.0,True,False,False,False,True,False,False,Finance
10020,0.0,1.0,0.0,0.0,2016-09-09,The Village Bank,False,15.0,False,False,False,True,False,False,False,Finance
10021,0.0,1.0,0.0,0.0,2016-09-12,The Village Bank,False,1.0,False,False,False,True,False,False,False,Finance
10022,0.0,1.0,0.0,0.0,2016-09-12,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
10023,0.0,1.0,0.0,0.0,2016-09-12,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
10024,0.0,1.0,0.0,0.0,2016-09-12,"Masy Systems, Inc.",True,41.0,True,False,False,False,True,False,False,Technology
10025,0.0,1.0,0.0,0.0,2016-09-12,Santander Bank N.A.,True,41.0,False,False,False,True,False,False,False,Finance
10026,0.0,1.0,0.0,0.0,2016-09-12,King of Prussia Dental Association,True,28.0,True,True,False,False,True,False,False,Healthcare
10027,0.0,1.0,0.0,0.0,2016-09-12,Savers Bank,False,11.0,False,False,False,True,False,False,False,Finance
10028,0.0,1.0,0.0,0.0,2016-09-12,Marlborough Savings Bank,False,4.0,False,False,False,True,False,False,False,Finance
10029,0.0,0.0,1.0,0.0,2016-09-12,USAA Federal Savings Bank,True,1.0,False,True,False,False,False,False,False,Finance
10030,0.0,0.0,1.0,0.0,2016-09-12,Harvard University,True,1.0,True,False,False,False,True,False,False,Other
10031,0.0,1.0,0.0,0.0,2016-09-12,Ursus Holdings LLC,True,41.0,True,True,False,True,True,False,False,Corporation
10032,0.0,0.0,1.0,0.0,2016-09-12,"The Vanguard Group, Inc.",True,1.0,False,True,False,False,False,False,False,Finance
10033,0.0,0.0,1.0,0.0,2016-09-12,"The Vanguard Group, Inc.",True,1.0,False,True,False,False,False,False,False,Finance
10034,0.0,1.0,0.0,0.0,2016-09-13,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,Healthcare
10035,0.0,1.0,0.0,0.0,2016-09-13,"American Express Travel Related Services Company, Inc.",False,2.0,False,False,False,True,False,False,False,Technology
10036,0.0,1.0,0.0,0.0,2016-09-13,American Express Travel Related Services,False,11.0,False,False,False,True,False,False,False,Technology
10037,0.0,1.0,0.0,0.0,2016-09-14,"American Express Travel Related Services Company, Inc.",False,1.0,False,False,False,True,False,False,False,Technology
10038,0.0,1.0,0.0,0.0,2016-09-14,St. Mary's Credit Union,False,3.0,False,False,False,True,False,False,False,Healthcare
10039,0.0,1.0,0.0,0.0,2016-09-14,Salem Five,False,7.0,False,False,False,True,False,False,False,Finance
10040,0.0,0.0,0.0,1.0,2016-09-14,Savers Bank,False,1.0,False,False,False,True,False,False,False,Finance
10041,0.0,1.0,0.0,0.0,2016-09-14,The American Society of Clinical Oncology,True,1.0,False,False,False,True,False,False,False,Technology
10042,0.0,0.0,1.0,0.0,2016-09-14,Mutual One Bank,False,9.0,False,False,False,True,False,False,False,Finance
10043,0.0,1.0,0.0,0.0,2016-09-14,"American Express Travel Related Services Company, Inc.",False,1.0,False,False,False,True,False,False,False,Technology
10044,0.0,1.0,0.0,0.0,2016-09-14,"American Express Travel Related Services Company, Inc.",False,1.0,False,False,False,True,False,False,False,Technology
10045,0.0,1.0,0.0,0.0,2016-09-14,Mercy Medical Group,True,13.0,False,True,False,False,False,False,False,Technology
10046,0.0,1.0,0.0,0.0,2016-09-14,The Village Bank,False,1.0,False,False,False,True,False,False,False,Finance
10047,0.0,1.0,0.0,0.0,2016-09-14,The Village Bank,False,1.0,False,False,False,True,False,False,False,Finance
10048,0.0,1.0,0.0,0.0,2016-09-15,Salem Five,False,4.0,False,False,False,True,False,False,False,Finance
10049,0.0,1.0,0.0,0.0,2016-09-15,The Commonwealth of Massachusetts-Department of Revenue,True,2.0,True,False,False,False,False,False,False,Corporation
10050,0.0,1.0,0.0,0.0,2016-09-15,The Prudential Insurance Company of America,True,21.0,True,False,False,False,True,False,False,Technology
10051,0.0,1.0,0.0,0.0,2016-09-15,"American Express Travel Related Services Company, Inc.",False,2.0,False,False,False,True,False,False,False,Technology
10052,0.0,1.0,0.0,0.0,2016-09-15,"American Express Travel Related Services, Inc.",False,16.0,False,False,False,True,False,False,False,Technology
10053,0.0,1.0,0.0,0.0,2016-09-15,The Prudential Insurance Company of America,True,1.0,True,False,True,False,True,False,False,Technology
10054,0.0,1.0,0.0,0.0,2016-09-15,The Prudential Insurance Company of America,True,1.0,True,False,False,False,True,False,False,Technology
10055,0.0,1.0,0.0,0.0,2016-09-16,Marsan Associates,True,1.0,True,False,False,False,True,False,False,Other
10056,0.0,1.0,0.0,0.0,2016-09-16,St. Mary's Credit Union,False,2.0,False,False,False,True,False,False,False,Healthcare
10057,0.0,0.0,1.0,0.0,2016-09-16,UIL Holdings Corporation,True,4.0,True,False,False,False,True,False,False,Corporation
10058,0.0,1.0,0.0,0.0,2016-09-16,"American Express Travel Related Services Company, Inc.",False,12.0,False,False,False,True,False,False,False,Technology
10059,0.0,1.0,0.0,0.0,2016-09-16,"American Express Travel Related Services Company, Inc.",False,8.0,False,False,False,True,False,False,False,Technology
10060,0.0,1.0,0.0,0.0,2016-09-19,"American Express Travel Related Services, Inc.",False,1.0,False,False,False,True,False,False,False,Technology
10061,0.0,1.0,0.0,0.0,2016-09-19,Pilgrim Bank,False,1.0,False,False,False,True,False,False,False,Finance
10062,0.0,1.0,0.0,0.0,2016-09-19,Pilgrim Bank,False,2.0,False,False,False,True,False,False,False,Finance
10063,0.0,1.0,0.0,0.0,2016-09-19,Salem Five,False,2.0,False,False,False,True,False,False,False,Finance
10064,0.0,1.0,0.0,0.0,2016-09-19,Toyota Motor Credit Corporation,True,1.0,False,True,False,False,True,False,False,Corporation
10065,0.0,1.0,0.0,0.0,2016-09-19,Metro Credit Union,True,1.0,True,True,False,False,True,False,False,Healthcare
10066,0.0,1.0,0.0,0.0,2016-09-19,Webster Five,False,29.0,False,False,False,True,False,False,False,Finance
10067,0.0,1.0,0.0,0.0,2016-09-19,Merrimack Mortgage Company LLC,True,41.0,True,True,True,False,True,False,False,Finance
10068,0.0,1.0,0.0,0.0,2016-09-19,"Lulu's Fashion Lounge, Inc.",True,41.0,False,False,False,True,True,False,False,Corporation
10069,0.0,0.0,1.0,0.0,2016-09-19,Toyota Financial Services,True,2.0,False,False,False,False,True,False,False,Healthcare
10070,0.0,1.0,0.0,0.0,2016-09-21,Stallcup & Associates CPAs,True,17.0,True,True,False,False,True,False,False,Corporation
10071,0.0,1.0,0.0,0.0,2016-09-21,Pilgrim Bank,False,1.0,False,False,False,True,False,False,False,Finance
10072,0.0,1.0,0.0,0.0,2016-09-21,Freddie Mac,True,8.0,True,False,False,False,True,False,False,Other
10073,0.0,1.0,0.0,0.0,2016-09-21,"American Express Travel Related Services, Inc.",False,1.0,False,False,False,True,False,False,False,Technology
10074,0.0,1.0,0.0,0.0,2016-09-21,People's United Bank,True,19.0,False,True,False,False,True,False,False,Finance
10075,0.0,1.0,0.0,0.0,2016-09-21,Salem Five,False,1.0,False,False,False,True,False,False,False,Finance
10076,0.0,1.0,0.0,0.0,2016-09-21,AIG Property Casualty Company,True,1.0,False,True,False,False,False,False,False,Technology
10077,0.0,1.0,0.0,0.0,2016-09-22,Good Samaritan Medical Center,True,1.0,True,True,False,False,True,False,False,Technology
10078,0.0,1.0,0.0,0.0,2016-09-22,Salem Five,False,2.0,False,False,False,True,False,False,False,Finance
10079,0.0,1.0,0.0,0.0,2016-09-22,Salem Five,False,2.0,False,False,False,True,False,False,False,Finance
10080,0.0,1.0,0.0,0.0,2016-09-22,Napa Valley Dentistry,True,2.0,True,False,False,False,True,False,True,Healthcare
10081,0.0,1.0,0.0,0.0,2016-09-22,Professional Association of Therapeutic Horsemanship International,True,1.0,True,False,False,False,False,False,False,Corporation
10082,0.0,1.0,0.0,0.0,2016-09-23,"IMX Medical Management Services, Inc.",True,7.0,True,False,False,False,True,False,False,Technology
10083,0.0,1.0,0.0,0.0,2016-09-23,Scentlok Technologies,True,9.0,False,False,False,True,False,False,False,Technology
10084,0.0,0.0,1.0,0.0,2016-09-23,The Home for Little Wanderers,True,4.0,True,False,True,False,True,False,False,Other
10085,0.0,1.0,0.0,0.0,2016-09-23,Tulley Automotive Group,True,4.0,True,True,False,False,True,False,False,Other
10086,0.0,1.0,0.0,0.0,2016-09-23,Aetna,True,10.0,True,True,False,False,True,False,False,Finance
10087,0.0,1.0,0.0,0.0,2016-09-26,Sage Bank,True,1.0,True,False,False,False,True,False,False,Finance
10088,0.0,0.0,1.0,0.0,2016-09-26,Santander Bank N.A.,True,2.0,True,True,False,False,True,False,False,Finance
10089,0.0,1.0,0.0,0.0,2016-09-26,Intuit Inc.,True,3.0,True,False,True,False,True,False,False,Corporation
10090,0.0,1.0,0.0,0.0,2016-09-26,Central Ohio Urology Group,False,41.0,True,True,True,False,True,False,False,Other
10091,0.0,1.0,0.0,0.0,2016-09-26,Capital One,True,1.0,True,True,False,False,True,False,False,Technology
10092,0.0,1.0,0.0,0.0,2016-09-26,Salem Five,False,1.0,False,False,False,True,False,False,False,Finance
10093,0.0,1.0,0.0,0.0,2016-09-26,Salem Five,False,37.0,False,False,False,True,False,False,False,Finance
10094,0.0,0.0,1.0,0.0,2016-09-26,Transamerica Retirement Solutions,True,2.0,True,False,False,False,True,False,False,Technology
10095,0.0,1.0,0.0,0.0,2016-09-26,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,Healthcare
10096,0.0,1.0,0.0,0.0,2016-09-26,American Express Travel Related Services Company Inc.,False,1.0,False,False,False,True,False,False,False,Technology
10097,0.0,1.0,0.0,0.0,2016-09-26,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
10098,0.0,1.0,0.0,0.0,2016-09-26,St Mary's Credit Union,False,2.0,False,False,False,True,False,False,False,Healthcare
10099,0.0,1.0,0.0,0.0,2016-09-26,Partners Health Care,True,9.0,True,True,False,False,True,False,False,Technology
10100,0.0,0.0,1.0,0.0,2016-09-26,Savers Bank,False,1.0,False,False,False,True,False,False,False,Finance
10101,0.0,1.0,0.0,0.0,2016-09-26,MetLife,True,13.0,True,True,False,False,True,False,False,Finance
10102,0.0,1.0,0.0,0.0,2016-09-26,Capital One,True,4.0,True,True,False,True,True,False,False,Technology
10103,0.0,1.0,0.0,0.0,2016-09-26,USAA Casualty Insurance Company,True,1.0,False,False,True,False,False,False,False,Technology
10104,0.0,1.0,0.0,0.0,2016-09-26,Aetna,True,4.0,True,True,False,False,True,False,False,Finance
10105,0.0,1.0,0.0,0.0,2016-09-27,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
10106,0.0,1.0,0.0,0.0,2016-09-27,BECU,True,2.0,False,True,False,False,True,False,False,Other
10107,0.0,1.0,0.0,0.0,2016-09-27,"SeraCare Life Sciences, Inc.",True,8.0,False,True,False,False,False,False,False,Technology
10108,0.0,1.0,0.0,0.0,2016-09-27,Times Shamrock Communications d/b/a The Scranton Times,True,1.0,True,False,False,False,True,False,False,Technology
10109,0.0,1.0,0.0,0.0,2016-09-27,Rockland Trust Company,True,1.0,False,True,False,True,True,False,False,Corporation
10110,0.0,1.0,0.0,0.0,2016-09-27,Rockland Trust Company,True,1.0,False,False,False,True,True,False,False,Corporation
10111,0.0,1.0,0.0,0.0,2016-09-27,Rockland Trust Company,True,1.0,False,True,False,False,True,False,False,Corporation
10112,0.0,1.0,0.0,0.0,2016-09-27,Rockland Trust Company,True,3.0,False,True,False,False,True,False,False,Corporation
10113,0.0,1.0,0.0,0.0,2016-09-27,Rockland Trust Company,True,1.0,False,True,False,False,True,False,False,Corporation
10114,0.0,1.0,0.0,0.0,2016-09-27,Rockland Trust Company,True,1.0,False,True,False,False,True,False,False,Corporation
10115,0.0,1.0,0.0,0.0,2016-09-27,Rockland Trust Company,True,1.0,False,True,False,False,True,False,False,Corporation
10116,0.0,1.0,0.0,0.0,2016-09-27,Rockland Trust Company,True,1.0,False,True,False,False,True,False,False,Corporation
10117,0.0,1.0,0.0,0.0,2016-09-28,Empire Education Corporation,True,41.0,True,False,False,False,False,False,False,Technology
10118,0.0,1.0,0.0,0.0,2016-09-28,"VF Outlet, Inc.",True,41.0,False,False,False,True,True,False,False,Corporation
10119,0.0,1.0,0.0,0.0,2016-09-28,Toyota Financial Services,True,1.0,False,True,False,False,True,False,False,Healthcare
10120,0.0,1.0,0.0,0.0,2016-09-28,St. Mary's Credit Union,False,2.0,False,False,False,True,False,False,False,Healthcare
10121,0.0,1.0,0.0,0.0,2016-09-28,The Lincoln National Life Insurance,True,1.0,True,False,False,False,True,False,False,Finance
10122,0.0,1.0,0.0,0.0,2016-09-28,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
10123,0.0,1.0,0.0,0.0,2016-09-28,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
10124,0.0,1.0,0.0,0.0,2016-09-28,M. Holland,True,4.0,True,False,False,False,True,False,False,Other
10125,0.0,1.0,0.0,0.0,2016-09-28,"American Express Travel Related Services, Inc",False,41.0,False,False,False,True,False,False,False,Technology
10126,0.0,1.0,0.0,0.0,2016-09-28,The Village Bank,False,8.0,False,False,False,True,False,False,False,Finance
10127,0.0,1.0,0.0,0.0,2016-09-29,Marlborough Savings Bank,False,2.0,False,False,False,True,False,False,False,Finance
10128,0.0,1.0,0.0,0.0,2016-09-29,Partners Health Care,True,1.0,False,True,False,False,True,False,False,Technology
10129,0.0,1.0,0.0,0.0,2016-09-29,"The Vanguard Group, Inc.",True,1.0,True,True,False,False,True,False,False,Finance
10130,0.0,0.0,1.0,0.0,2016-09-30,Morgan Stanley,True,1.0,True,False,False,False,True,False,False,Finance
10131,0.0,1.0,0.0,0.0,2016-09-30,Novation Settlement Solutions,True,41.0,True,True,False,False,True,False,False,Other
10132,0.0,1.0,0.0,0.0,2016-09-30,Santoro CPA/SimpleBooks Corp.,True,41.0,True,True,False,False,True,False,False,Corporation
10133,0.0,1.0,0.0,0.0,2016-09-30,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
10134,0.0,1.0,0.0,0.0,2016-09-30,Watertown Savings Bank,False,7.0,False,False,False,True,False,False,False,Finance
10135,0.0,1.0,0.0,0.0,2016-09-30,St. Mary's Credit Union,False,3.0,False,False,False,True,False,False,False,Healthcare
10136,0.0,1.0,0.0,0.0,2016-09-30,Hutton Hotel,True,41.0,False,False,False,True,False,False,False,Other
10137,0.0,1.0,0.0,0.0,2016-09-30,The Village Bank,False,2.0,False,False,False,True,False,False,False,Finance
10138,0.0,1.0,0.0,0.0,2016-09-30,The Village Bank,False,2.0,False,False,False,True,False,False,False,Finance
10139,0.0,0.0,1.0,0.0,2016-09-30,The Village Bank,False,1.0,False,False,False,True,False,False,False,Finance
10140,0.0,1.0,0.0,0.0,2016-10-03,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
10141,0.0,1.0,0.0,0.0,2016-10-03,Hawthorn Medical Associates,True,1.0,True,False,True,False,True,False,False,Technology
10142,0.0,1.0,0.0,0.0,2016-10-03,Aflac,True,1.0,True,False,False,False,True,False,False,Other
10143,0.0,1.0,0.0,0.0,2016-10-03,Vaupell Aerospace and Defense,True,41.0,True,False,False,False,True,False,False,Technology
10144,0.0,1.0,0.0,0.0,2016-10-03,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,Healthcare
10145,0.0,1.0,0.0,0.0,2016-10-03,"Farm Credit East, ACA",True,2.0,True,True,False,False,True,False,False,Technology
10146,0.0,1.0,0.0,0.0,2016-10-03,"American Express Travel Related Services Company, Inc.",False,1.0,False,False,False,True,False,False,False,Technology
10147,0.0,1.0,0.0,0.0,2016-10-03,Savers Bank,False,1.0,False,False,False,True,False,False,False,Finance
