,Breach Type Description_Both,Breach Type Description_Electronic,Breach Type Description_Paper,Breach Type Description_Undefined,Organization Categories_Corporation,"Organization Categories_Corporation, State Institution",Organization Categories_Financial,"Organization Categories_Financial, Corporation","Organization Categories_Financial, Corporation, State Institution","Organization Categories_Financial, Health","Organization Categories_Financial, Health, Corporation","Organization Categories_Financial, State Institution",Organization Categories_Health,"Organization Categories_Health, Corporation","Organization Categories_Health, State Institution",Organization Categories_Other,Organization Categories_State Institution,Date Reported To OCA,Organization Name,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
11532,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-12,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False
11533,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-12,Adams Community Bank,False,4.0,False,False,False,True,False,False,False
11534,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-13,Savers Bank,False,20.0,False,False,False,True,False,False,False
11535,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-13,Salem Five,False,1.0,False,False,False,True,False,False,False
11536,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-13,Savers Bank,False,3.0,False,False,False,True,False,False,False
11537,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-13,The Village Bank,False,1.0,False,False,False,True,False,False,False
11538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-13,Parkhurst Dining,False,8.0,True,True,False,False,True,False,False
11539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-13,The Village Bank,False,4.0,False,False,False,True,False,False,False
11540,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-13,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False
11541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-14,Pilgrim Bank,False,4.0,False,False,False,True,False,False,False
11542,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-14,Pinto Mucenski Hooper VanHouse & Co.,True,2.0,True,False,False,False,True,False,False
11543,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-14,Salem Five,False,19.0,False,False,False,True,False,False,False
11545,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-14,Provident Credit Union,False,1.0,True,False,False,False,True,False,False
11546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017-06-15,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False
11547,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-15,Universal Business Team LLC,True,12.0,False,False,False,True,False,False,False
11548,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-15,"American Express Travel Related Services Company, Inc.",False,8.0,False,False,False,True,False,False,False
11549,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-15,"American Express Travel Related Services, Inc.",False,1.0,False,False,False,True,False,False,False
11550,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-06-15,Adams Community Bank,False,7.0,False,False,False,True,False,False,False
11551,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-15,"Sadd Velazquez Higashi Shammaa, LLP",True,15.0,True,True,False,False,True,False,False
11553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-16,Mutual One Bank,False,2.0,False,False,False,True,False,False,False
11555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-06-16,"Massood & Company, PA",False,15.0,True,False,False,False,True,False,False
11556,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16,Savers Bank,False,2.0,False,False,False,True,False,False,False
11557,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16,Rockland Trust Company,True,1.0,False,True,False,False,True,False,False
11558,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16,Rockland Trust Company,True,1.0,False,True,False,False,True,False,False
11559,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16,Adams Community Bank,False,1.0,False,False,False,True,False,False,False
11560,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16,Santander,True,1.0,False,True,False,False,True,False,False
11561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-06-16,Principal Financial Group,True,1.0,True,False,False,False,True,False,False
11562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-06-16,"Ameriprise Financial, Inc.",False,1.0,True,False,False,False,True,False,False
11563,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16,"Assurant Inc. as agent for CitiMortgage, Inc.",True,8.0,False,True,False,False,True,False,False
11564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-06-16,Neighborhood Health Plan,True,1.0,True,False,False,False,False,False,False
11565,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16,Bank of America,True,1.0,False,True,False,True,True,False,False
11566,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-19,Massachusetts General Hospital,True,1.0,False,True,False,False,False,False,False
11567,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-19,"The Phillips Club Management Company, Inc.",True,2.0,True,True,False,False,True,False,False
11568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-06-19,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False
11571,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-19,Torrance Memorial Medical Center,True,4.0,True,False,False,False,True,False,False
11572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-19,Savers Bank,False,1.0,False,False,False,True,False,False,False
11573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-19,Savers Bank,False,3.0,False,False,False,True,False,False,False
11574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-19,Winchester Savings Bank,False,2.0,False,False,False,True,False,False,False
11575,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-20,Meepos & Company,True,11.0,True,True,False,False,True,False,False
11577,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-20,"Whole Foods Market Services, Inc.",True,3.0,True,True,False,False,True,False,False
11578,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-20,Salem Five,False,1.0,False,False,False,True,False,False,False
11579,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-20,Salem Five,False,3.0,False,False,False,True,False,False,False
11580,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-20,"Tampa Bay Surgery Center, Inc.",True,3.0,True,False,False,False,True,False,False
11582,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-20,St. Mary's Credit Union,False,2.0,False,False,False,True,False,False,False
11583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-21,Fidelity Investments,True,1.0,False,True,False,False,True,False,False
11584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-21,The Prudential Insurance Company of America,True,16.0,True,False,False,False,True,False,False
11585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-21,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False
11586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017-06-21,Rockland Trust Company,True,1.0,False,True,False,False,False,False,False
11587,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-21,The Village Bank,False,10.0,False,False,False,True,False,False,False
11588,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-21,Jones Day,False,4.0,False,False,False,True,True,False,False
11589,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-21,National Treasury Employees Union,True,2.0,True,False,False,False,True,False,False
11590,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22,Pilgrim Bank,False,2.0,False,False,False,True,False,False,False
11591,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22,St. Elizabeth's Medical Center,True,1.0,True,False,False,False,True,False,False
11592,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22,Main Street Bank,False,10.0,False,False,False,True,False,False,False
11593,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22,Main Street Bank,False,1.0,False,False,False,True,False,False,False
11595,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22,"Ameriprise Financial, Inc.",True,1.0,True,True,False,False,True,False,False
11597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-23,Adams Community Bank,False,4.0,False,False,False,True,False,False,False
11598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-23,David Turrentine & Associates Inc,True,6.0,True,False,False,False,True,False,False
11599,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-23,The Village Bank,False,1.0,False,True,False,False,False,False,False
11600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-23,The Village Bank,False,1.0,False,True,False,False,False,False,False
11601,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-23,Gordon Food Service Inc,True,1.0,True,True,False,False,False,False,False
11603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-06-23,STV Group Inc,True,1.0,True,True,False,False,True,False,False
11604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-06-23,Massachusetts Eye and Ear,True,10.0,False,True,False,False,False,False,False
11606,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-23,St. Mary's Credit Union,False,3.0,False,False,False,True,False,False,False
11608,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-26,Mutual One Bank,False,1.0,False,False,False,True,False,False,False
11609,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-26,Mutual One Bank,False,2.0,False,False,False,True,False,False,False
11610,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-26,Pilgrim Bank,False,1.0,False,False,False,True,False,False,False
11611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-06-26,St. Mary's Credit Union,False,2.0,False,True,False,True,False,False,False
11612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-06-26,American Express,False,2.0,False,False,False,True,False,False,False
11613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-06-26,Burdette Smith & Bish,True,6.0,True,True,False,True,True,False,False
11614,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-26,Pilgrim Bank,False,4.0,False,False,False,True,False,False,False
11615,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-26,DirectPath LLC,True,2.0,True,False,False,False,True,False,True
11617,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-26,Bridgewater Savings,True,5.0,True,False,False,False,True,False,False
11618,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-26,The Milford National Bank,True,29.0,True,True,True,False,True,False,False
11619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-06-27,Concord Academy,True,4.0,False,False,False,True,False,False,False
11620,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-06-27,Houston Community College,False,1.0,True,False,False,False,True,False,False
11621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017-06-27,Southern New Hampshire University,True,2.0,True,False,False,False,True,False,False
11622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017-06-28,Salem Five,False,7.0,False,False,False,True,False,False,False
11623,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017-06-28,LPL Financial LLC,True,1.0,True,False,False,False,True,False,False
11624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-28,Pilgrim Bank,False,2.0,False,False,False,True,False,False,False
11625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-28,Winchester Physician Associates,True,1.0,True,False,False,False,True,False,False
11626,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-29,"Maxim Integrated Products, Inc.",False,2.0,False,False,False,True,False,False,False
11628,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-29,Miraval Arizona Resort & Spa,False,12.0,False,False,False,True,False,False,False
11629,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-29,"Robert T. Bencivenga, CPA",True,3.0,True,True,False,False,True,False,False
11631,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-29,Good Samaritan Medical Center,True,2.0,True,False,False,False,False,False,False
11633,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-30,Emmanuel College,True,5.0,True,True,False,False,True,False,False
11634,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-30,"Torchon & Associates, Inc.",False,3.0,True,True,False,False,True,False,False
11635,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-30,"Reverse Mortgage Funding, LLC",True,4.0,True,False,False,False,True,False,False
11636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-30,Betty Lou's Inc.,True,8.0,False,False,False,True,True,False,False
11637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-30,State Street Wealth Manager Services,True,9.0,False,True,False,False,False,False,False
11639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-30,Life Time Fitness Inc,True,2.0,False,True,False,False,False,False,False
11641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-06-30,The Commonwealth of MA -Dept of Revenue,True,1.0,True,False,False,False,False,False,False
11642,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-30,The Commonwealth of MA -Dept of Revenue,True,5.0,True,False,False,False,False,False,False
11643,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-30,The Commonwealth of MA -Dept of Revenue,True,5.0,True,False,False,False,False,False,False
11644,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-03,Captital One,True,10.0,False,False,False,True,True,False,False
11646,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-03,"Gomerdinger and Associates, LLC",True,9.0,True,True,False,False,False,False,False
11647,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-03,TALX Corporation,False,1.0,True,False,False,False,True,False,False
11648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-07-03,Mutual One Bank,False,1.0,False,False,False,True,False,False,False
11649,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-03,Auburn University,True,1.0,True,False,False,False,True,False,False
11650,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-07-05,LCS-WP LLC d/b/a Walnut Place,True,4.0,True,True,True,True,True,False,False
11653,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-05,Pilgrim Bank,False,5.0,False,False,False,True,False,False,False
11654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-05,Mutual One Bank,False,1.0,False,False,False,True,False,False,False
11656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-06,Citizens Financial Group,True,1.0,False,False,False,True,False,False,False
11657,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-06,Capital One,True,1.0,False,False,False,True,True,False,False
11660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-07,"Curriculum Associates, LLC",False,20.0,True,True,False,False,True,False,False
11662,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-07,Salem Five,False,1.0,False,False,False,True,False,False,False
11663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-07,Cape Cod Five,True,1.0,False,True,False,False,False,False,False
11664,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-07,Main Street Bank,False,1.0,False,False,False,True,False,False,False
11668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-07,Auberge Resorts LLC,False,5.0,False,False,False,True,False,False,False
11669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-07,New World Hotel Management Limited dba Rosewood Hotel Group,False,20.0,False,False,False,True,False,False,False
11670,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-07,Open Text Corporation,True,7.0,False,False,True,False,False,False,False
11671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-08,Seagate Technology LLC,False,3.0,False,False,False,True,False,False,False
11672,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-10,Neighborhood Health Plan,False,1.0,True,False,False,False,False,False,False
11674,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-10,The Federal Savings Bank,True,7.0,True,True,False,False,True,False,True
11675,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-10,Savers Bank,False,1.0,False,False,False,True,False,False,False
11676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-10,Metro Credit Union,True,1.0,True,False,False,False,True,False,False
11679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-10,Salem Five,False,1.0,False,False,False,True,False,False,False
11680,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-10,Costco,True,2.0,False,False,False,True,True,False,False
11682,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-10,Adams Community Bank,False,8.0,False,False,False,True,False,False,False
11683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-11,United Airlines,True,9.0,False,False,False,True,True,False,False
11684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-11,Fidelity Investments,True,2.0,False,True,False,False,True,False,False
11685,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-11,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False
11686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-11,Transamerica Retirement Solutions,True,2.0,True,True,False,False,True,False,False
11687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-11,"Best Buy Co., Inc.",True,1.0,False,False,False,True,True,False,False
11688,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-11,Pacific Science Center,True,1.0,True,False,False,False,True,False,False
