,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
8577,2016-01-04,Addison Gilbert Hospital,Electronic,True,1.0,True,False,True,False,True,False,False
8578,2016-01-04,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8579,2016-01-04,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8580,2016-01-04,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8581,2016-01-04,Chris Curran Construction,Paper,False,3.0,False,False,True,False,False,False,False
8582,2016-01-05,Salem Five,Electronic,False,4.0,False,False,False,True,False,False,False
8583,2016-01-06,American Express,Electronic,False,213.0,False,False,False,True,True,False,False
8584,2016-01-06,American Express,Electronic,False,12.0,False,False,False,True,True,False,False
8585,2016-01-06,Pilgrim Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8586,2016-01-07,Savers Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8587,2016-01-07,Savers Bank,Electronic,False,10.0,False,False,False,True,False,False,False
8588,2016-01-07,Quincy Credit Union,Electronic,True,914.0,False,False,False,True,False,False,False
8589,2016-01-07,American Express,Electronic,False,2.0,False,False,False,True,False,False,False
8590,2016-01-07,American Express,Electronic,False,523.0,False,False,False,True,False,False,False
8591,2016-01-07,American Express,Electronic,False,74.0,False,False,False,True,False,False,False
8592,2016-01-08,American Express,Electronic,False,700.0,False,False,False,True,False,False,False
8593,2016-01-08,Quest Diagnostics,Paper,True,1.0,True,False,True,False,True,False,False
8594,2016-01-08,The Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8595,2016-01-11,Grunt Style LLC,Electronic,True,8.0,False,False,False,True,True,False,False
8596,2016-01-11,"Motivate International, Inc.",Electronic,True,43.0,True,True,True,False,True,False,False
8597,2016-01-12,Mass DOT- Registry of Motor Vehicles,Paper,True,1.0,False,True,False,False,False,False,False
8598,2016-01-12,"Clarks Americas, Inc.",Electronic,False,37.0,True,False,False,False,True,False,False
8599,2016-01-12,Brigham and Women's Hospital,Electronic,True,2.0,False,True,False,False,True,False,False
8600,2016-01-12,The Cooperative Bank of Cape Cod,Electronic,False,166.0,False,True,False,True,False,False,False
8601,2016-01-12,Pilgrim Bank,Electronic,True,2.0,False,False,False,True,False,False,False
8602,2016-01-12,MROStop LLC,Electronic,True,6.0,False,False,False,True,False,False,False
8603,2016-01-12,Blucora Inc.,Electronic,True,8.0,True,True,True,False,True,False,False
8604,2016-01-12,Eastern Bank,Electronic,False,11.0,False,False,False,True,False,False,False
8605,2016-01-12,Eastern Bank,Electronic,False,3.0,False,False,False,True,False,False,False
8606,2016-01-12,Eastern Bank,Electronic,False,2.0,False,False,False,True,False,False,False
8607,2016-01-12,Eastern Bank,Electronic,False,3.0,False,False,False,True,False,False,False
8608,2016-01-12,Eastern Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8609,2016-01-12,Eastern Bank,Electronic,False,3.0,False,False,False,True,False,False,False
8610,2016-01-12,Eastern Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8611,2016-01-12,Eastern Bank,Electronic,False,4.0,False,False,False,True,False,False,False
8612,2016-01-12,Eastern Bank,Electronic,False,38.0,False,False,False,True,False,False,False
8613,2016-01-12,Eastern Bank,Electronic,False,2.0,False,False,False,True,False,False,False
8614,2016-01-12,Eastern Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8615,2016-01-12,Eastern Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8616,2016-01-12,Eastern Bank,Electronic,False,4.0,False,False,False,True,False,False,False
8617,2016-01-12,Eastern Bank,Electronic,False,21.0,False,False,False,True,False,False,False
8618,2016-01-12,Eastern Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8619,2016-01-12,Eastern Bank,Electronic,False,7.0,False,False,False,True,False,False,False
8620,2016-01-12,Eastern Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8621,2016-01-12,Eastern Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8622,2016-01-12,Eastern Bank,Electronic,False,13.0,False,False,False,True,False,False,False
8623,2016-01-12,Eastern Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8624,2016-01-12,Eastern Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8625,2016-01-12,Eastern Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8626,2016-01-12,Watertown Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8627,2016-01-12,Watertown Savings Bank,Electronic,False,4.0,False,False,False,True,False,False,False
8628,2016-01-12,Watertown Savings Bank,Electronic,False,2.0,False,False,False,True,False,False,False
8629,2016-01-12,Watertown Savings Bank,Electronic,False,8.0,False,False,False,True,False,False,False
8630,2016-01-12,Watertown Savings Bank,Electronic,False,37.0,False,False,False,True,False,False,False
8631,2016-01-12,Watertown Savings Bank,Electronic,False,6.0,False,False,False,True,False,False,False
8632,2016-01-12,Watertown Savings Bank,Electronic,False,6.0,False,False,False,True,False,False,False
8633,2016-01-12,Watertown Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8634,2016-01-12,Watertown Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8635,2016-01-12,Watertown Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8636,2016-01-12,Watertown Savings Bank,Electronic,False,11.0,False,False,False,True,False,False,False
8637,2016-01-12,The Village Bank,Electronic,False,7.0,False,False,False,True,False,False,False
8638,2016-01-13,Randstad,Paper,True,3.0,False,True,False,False,True,False,False
8639,2016-01-14,HSBC Bank,Electronic,True,7312.0,True,True,False,False,True,False,False
8640,2016-01-14,"South Shore Dermatology Physicians, P. C.",Paper,True,145.0,True,True,False,True,False,False,False
8641,2016-01-14,St. Marys Credit Union,Electronic,False,3.0,False,False,False,True,False,False,False
8642,2016-01-14,"The May Institute, Inc.",Electronic,True,5.0,True,False,False,False,True,False,True
8643,2016-01-14,CVS Health,Electronic,True,1.0,True,False,False,False,True,False,False
8644,2016-01-14,Brigham and Women's Hospital,Electronic,True,1.0,True,False,False,False,True,False,False
8645,2016-01-14,"New Penn Financial, LLC",Electronic,True,26.0,True,True,False,False,True,False,False
8646,2016-01-14,Salem Five Cents Savings Bank,Electronic,False,9.0,False,True,False,True,False,False,False
8647,2016-01-14,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8648,2016-01-14,Eagle Bank,Electronic,False,6.0,False,True,False,True,False,False,False
8649,2016-01-14,Mutual One Bank,Electronic,False,1.0,False,False,True,False,False,False,False
8650,2016-01-15,Hyatt Hotel Corporation,Electronic,True,9.0,False,False,False,True,False,False,False
8651,2016-01-19,Bank of America,Electronic,True,1.0,False,False,True,False,True,False,False
8652,2016-01-19,New West Health Services,Electronic,True,6.0,True,False,False,False,True,False,True
8654,2016-01-19,"Intuit, Inc.",Electronic,True,14.0,True,False,False,False,True,False,False
8655,2016-01-19,Anthem Blue Cross Blue Shield,Electronic,True,3.0,True,False,False,False,False,False,False
8656,2016-01-19,Anthem Blue Cross Blue Shield,Electronic,True,1.0,True,False,False,False,False,False,False
8657,2016-01-19,Discover Financial Services,Electronic,False,46.0,False,False,False,True,True,False,False
8658,2016-01-19,Aegion Corporation,Electronic,True,36.0,True,True,False,False,True,False,False
8659,2016-01-19,Maine General Medical Center,Electronic,True,1004.0,True,True,False,False,True,False,False
8660,2016-01-19,Brigham and Women's Hospital,Paper,True,1.0,False,True,False,False,True,False,False
8661,2016-01-19,Roundpoint Mortgage Servicing Corporation,Paper,True,2.0,False,True,False,False,True,False,False
8662,2016-01-19,Savers Bank,Electronic,False,1.0,False,False,False,True,True,False,False
8663,2016-01-19,"JB Autosports, Inc.",Electronic,True,142.0,False,False,False,True,False,False,False
8664,2016-01-19,St Mary's Credit Union,Electronic,False,17.0,False,False,False,True,True,False,False
8665,2016-01-19,St. Mary's Credit Union,Electronic,False,1.0,False,False,False,True,True,False,False
8666,2016-01-19,St Mary's Credit Union,Electronic,False,2.0,False,False,False,True,True,False,False
8667,2016-01-19,Adams Community Bank,Electronic,False,3.0,False,True,False,True,False,False,False
8668,2016-01-20,American Express,Electronic,False,1.0,False,False,False,True,True,False,False
8669,2016-01-20,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8670,2016-01-20,Pilgrim Bank,Electronic,False,1.0,False,False,False,True,True,False,False
8671,2016-01-20,The Cape Cod Five Cents Saving Bank,Paper,True,2.0,True,True,False,False,True,False,False
8672,2016-01-20,The University of Massachusetts Amherst Police Deprtment,Paper,True,3.0,True,False,False,False,True,False,False
8673,2016-01-20,Savers Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8674,2016-01-21,John Scheepers Seeds LLC,Electronic,True,13.0,False,False,False,True,False,False,False
8675,2016-01-21,American Express,Electronic,False,7.0,False,False,False,True,False,False,False
8676,2016-01-22,MutualOne Bank,Electronic,True,1.0,False,False,False,True,False,False,False
8677,2016-01-22,MutualOne Bank,Electronic,False,3.0,False,False,False,True,False,False,False
8678,2016-01-22,Webster Five,Electronic,False,112.0,False,False,False,True,False,False,False
8679,2016-01-22,Marlborough Savings Bank,Electronic,False,2.0,False,False,False,True,False,False,False
8680,2016-01-22,Savers Bank,Electronic,False,6.0,False,False,False,True,False,False,False
8681,2016-01-22,Eagle Bank,Electronic,False,3.0,False,False,False,True,False,False,False
8682,2016-01-22,Salem Five,Electronic,False,41.0,False,False,False,True,False,False,False
8683,2016-01-22,NCH Healthcare System,Electronic,True,8.0,True,False,False,False,True,False,False
8684,2016-01-22,Town of Amherst,Electronic,True,2.0,True,False,False,False,True,False,False
8685,2016-01-22,"Northeast Arc, Inc.",Electronic,False,5.0,True,False,False,False,True,False,False
8686,2016-01-22,"Coyote Logistics, LLC",Electronic,True,1.0,True,False,False,False,True,False,False
8687,2016-01-22,Prudential Financial,Electronic,True,2.0,True,False,False,False,True,False,False
8688,2016-01-25,Salem Five,Electronic,False,4.0,False,False,False,True,False,False,False
8689,2016-01-25,Kicky Pants,Electronic,True,85.0,False,False,False,True,True,False,False
8690,2016-01-25,Empire Bluecross Blueshield,Electronic,True,10.0,True,False,False,False,False,False,False
8691,2016-01-25,NorthStar Asset Management Group Inc,Electronic,True,3.0,True,False,False,False,True,False,False
8692,2016-01-25,Schochet Companies,Paper,True,1.0,True,False,False,False,True,False,False
8693,2016-01-26,American Express,Electronic,False,293.0,False,False,False,True,False,False,False
8694,2016-01-26,The Village Bank,Electronic,False,2.0,False,False,False,True,False,False,False
8695,2016-01-26,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8696,2016-01-26,The Village Bank,Electronic,False,2.0,False,False,False,True,False,False,False
8697,2016-01-26,The Village Bank,Electronic,False,12.0,False,False,False,True,False,False,False
8698,2016-01-26,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8699,2016-01-27,American Express,Electronic,False,433.0,False,False,False,True,False,False,False
8700,2016-01-27,Dana-Farber Cancer Institute,Electronic,True,2.0,True,False,False,False,True,False,False
8701,2016-01-27,Bank of America,Electronic,True,1.0,True,True,False,False,True,False,False
8702,2016-01-27,American Express,Electronic,False,62.0,False,False,False,True,False,False,False
8703,2016-01-28,Community Mercy Health Partners,Paper,True,22.0,True,False,True,False,True,False,False
8704,2016-01-28,Lawrence Public Schools,Electronic,True,2574.0,True,False,False,False,True,False,False
8705,2016-01-29,Rockland Trust,Paper,True,2.0,False,True,False,False,True,False,False
8706,2016-01-29,Rockland Trust,Electronic,True,1.0,False,True,False,False,True,False,False
8707,2016-01-29,Rockland Trust,Electronic,True,1.0,False,True,False,False,True,False,False
8708,2016-01-29,Rockland Trust,Electronic,True,1.0,False,True,False,False,True,False,False
8709,2016-01-29,Rockland Trust,Electronic,True,1.0,False,True,False,False,True,False,False
8710,2016-01-29,Rockland Trust,Electronic,True,1.0,False,True,False,False,True,False,False
8711,2016-01-29,Rockland Trust,Electronic,True,1.0,False,True,False,False,True,False,False
8712,2016-01-29,Rockland Trust,Electronic,True,1.0,False,True,False,False,True,False,False
8713,2016-01-29,Rockland Trust,Electronic,True,1.0,False,True,False,False,True,False,False
8714,2016-01-29,American Express,Electronic,False,935.0,False,False,False,True,False,False,False
8715,2016-01-29,LifeSafer,Electronic,False,4.0,False,False,True,False,True,False,False
8716,2016-01-29,Pilgrim Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8717,2016-01-29,MutualOne Bank,Electronic,False,1.0,False,False,False,True,False,False,False
8718,2016-02-01,Georgetown University,Paper,True,91.0,True,False,False,False,False,False,False
8719,2016-02-01,Richardson & Company,Electronic,True,4964.0,True,True,False,False,True,False,False
8720,2016-02-01,"Reliant Medical Group, Inc.",Paper,True,1.0,True,False,False,False,True,False,False
8721,2016-02-01,The Hain Celestial Group,Electronic,True,78.0,False,False,False,True,True,False,False
8722,2016-02-01,Bailey's,Electronic,True,5937.0,False,False,False,True,True,False,False
8723,2016-02-01,St. Mary's Credit Union,Electronic,False,1.0,False,False,False,True,True,False,False
8724,2016-02-01,"Elicit Brands, LLC dba Swiftwick",Electronic,True,1.0,False,False,False,True,True,False,False
8725,2016-02-01,The College Board,Electronic,True,1.0,True,False,False,False,True,False,False
8726,2016-02-01,Toyota Motor Credit Corporation,Electronic,True,30.0,True,True,False,False,True,False,False
8727,2016-02-01,Blue Cross & Blue Shield,Electronic,True,5.0,True,False,False,False,True,False,False
8728,2016-02-01,"Kadmon Corporation, LLC",Electronic,True,14.0,True,False,False,False,True,False,False
8729,2016-02-01,Salem Five,Electronic,False,1.0,False,False,False,True,False,False,False
8730,2016-02-01,East Boston Savings Bank,Undefined,True,16.0,True,True,True,False,False,False,False
8731,2016-02-02,Aspiration,Electronic,True,6.0,False,True,True,False,True,False,False
8732,2016-02-02,Marsh & McLennan Companies,Paper,True,2.0,False,True,True,False,False,False,False
8733,2016-02-02,TaxSlayer,Electronic,True,161.0,True,False,False,False,True,False,False
